4.744394046456773140e+02,9.180201764411954457e+01,4.345238959594955190e+02,6.042398506069248043e+01
4.903605621726059667e+02,1.007497000040822570e+02,4.674668139406802538e+02,7.193922898925984555e+01
4.521460635013433489e+02,8.152611879721847288e+01,4.370220775165258829e+02,6.542661757780398091e+01
4.774830027170892208e+02,9.645177008480260383e+01,4.498996462322398315e+02,7.652130253900301682e+01
